CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
0.5420581540553527,26.19003152940478,6.237353405867399,0.6245254599434467,8.0,34.0,6.947355718009644,6,281.65432330330594,19.240086371688445,397.26871670145584,6.713099669985012,28.44064155773104,NO
1.084517598454832,1.6499181427691088,8.398259249309309,0.8817462114520496,-1.0,89.0,4.656067392921623,5,307.56480278029255,22.40425873920885,307.38157324817513,17.33703265625767,14.863115343235451,NO
1.9081775754730885,1.3410008668966766,8.031457664207988,1.8012578862253597,7.0,40.0,6.92389082000002,4,233.17849547741883,20.931785232260573,390.889144619625,10.197680680864586,22.363829474772626,NO
1.697190588462434,0.32445430326332003,10.70490403279844,0.9305471292100522,6.0,23.0,4.82635888552706,6,277.7009709657105,18.990024344085096,397.1619886665767,12.798900380509163,22.829974407293616,NO
0.28252603157561124,95.32370625174818,3.282928132824892,1.5653569195990107,11.0,34.0,5.54679784639039,4,225.25611491043188,15.06024819724684,393.1975661001056,5.7980739853106575,48.67750326897,NO
1.9252678354710424,80.6799966292176,3.4148965691718596,1.0933000822572554,7.0,18.0,7.117300454453784,5,337.55926748931466,17.07484931543329,397.33228058548286,5.8147019650570115,24.453130756651518,NO
5.078358522289092,1.4151331478224078,19.79660617721607,2.207716573229673,7.0,52.0,4.157820714961583,25,666.0536727711003,20.648709102958684,388.95927645439065,12.356759884643957,22.10582845482271,NO
2.495534323732458,1.0022019964123805,8.715396805203786,1.579238542554325,6.0,94.0,5.9194135212856756,5,307.0177209600754,22.101270053300148,361.63399364725944,23.695844524917543,15.313835042713144,NO
0.3286690032930676,0.9235544276949601,4.58463896026896,1.809055595596226,6.0,46.0,4.440491115552694,3,249.0128810757836,19.335662262746418,396.9569680670331,13.413067797466494,22.53262613185764,NO
1.7174437869354324,1.1072506781241653,26.373765403922647,1.9158717264939835,7.0,89.0,2.0790890344441566,2,188.62140127853743,20.356851481918856,385.6547475406309,15.709133886741746,21.422838604962283,NO
2.687078581784056,0.6272402395609341,20.29742263572206,1.484000868630222,6.0,101.0,2.5481103451188627,6,403.6289741612186,15.302646306771072,170.56140445591447,17.32697594322251,16.124616750127124,NO
0.7997374846371462,80.05106028848917,5.273945631129987,2.0497122876852822,8.0,33.0,9.536419674542321,2,316.29616912162743,18.597710878771835,393.1437087178938,8.880483222740235,23.176281978958343,NO
6.558292594599691,0.5993149865736962,18.158731541642474,1.439081973730655,7.0,83.0,3.444786571238085,24,666.3725160757539,21.129176529518823,379.74060536873145,19.505530685776158,23.44818209521638,NO
1.5614964109719314,0.3664928685834831,23.35979494740118,1.1655064246944846,7.0,100.0,2.1391527343086283,4,439.10100847172833,21.356683739844055,395.55353392578616,14.856559155617083,17.34590930207093,NO
4.092959517277421,0.3321031153578486,18.860978695637762,2.018030124210494,6.0,97.0,2.2859923708239807,25,666.6277702730999,21.764728888965337,382.13654919212223,10.410021568129725,21.323023660337967,NO
1.205913196446417,0.6451326429042311,8.349067001873548,0.9153504213198291,8.0,3.0,6.2764846783502755,4,233.64860543004986,20.31594771198785,385.48177630135234,5.127460674002893,28.103804985296804,NO
1.3198659012904919,0.008563600968045329,10.835146589244005,0.9547298998077913,7.0,80.0,4.1710155864084735,6,391.1795820592559,19.40637116831611,398.6933332960684,15.05765937107205,17.87917851223431,NO
7.473578817833078,0.7552791278479313,18.359997457598595,0.9742434982560917,7.0,96.0,2.336136014176941,24,666.9203900534185,21.3836452877217,320.08831301869105,16.66209126553223,15.227923173572822,NO
1.437187167608942,0.8770111436856549,11.18694192006659,0.7014821834825236,8.0,92.0,4.516450906281688,4,277.3705252058103,18.825963382037312,394.13799353523507,17.55433348877996,22.727992932275935,YES
0.8856023247595346,0.6104935032609399,8.924063009479905,1.053098274577811,7.0,88.0,4.692942844654258,6,384.62212406509116,21.115419807832087,394.94579519485495,13.860262694265197,19.45938122524465,NO
3.0878000162988775,0.8928149587248996,20.048403369519967,3.466950606356194,5.0,98.0,2.357632104029098,6,404.9735133828355,14.940831420670445,397.33954264639436,30.149538146067947,12.608355049182025,NO
0.8649785429300799,0.5778379957673357,2.216816547105053,0.8526762078052876,7.0,59.0,6.223263510417499,3,223.27372534653614,19.655483129809713,394.25602999892124,5.677946040977631,28.84503058797763,NO
2.4002902793628067,0.7191818011996769,10.653578928430372,0.7052563446126237,7.0,87.0,3.82336917707981,6,304.5844976523097,19.365836447247062,397.20736818510187,11.115660431819625,24.594355692279994,NO
0.675427492111855,90.30582006016992,5.2882478350600435,1.3925285991904697,8.0,35.0,6.372812910304928,4,245.1021758095851,16.396412198157307,388.1565456748607,5.51811467746149,44.59261965938787,NO
7.583902578930175,2.2903161252949573,18.396436736762332,0.8631021691264978,7.0,78.0,3.2772825057820425,24,667.6884074585984,21.25779684219883,97.66043669590887,23.24719216520245,11.277151600699256,NO
0.16231511803333282,1.1427623242497948,8.620699642557229,0.5290269275035359,6.0,55.0,4.126526580149055,6,384.20662456121124,21.86442671969323,393.67964386400433,13.545689515135384,21.931616435049342,NO
2.5223628433151597,1.4360387579344698,20.631987115033205,0.9850017245551572,7.0,93.0,2.437719445872669,6,404.0796028110562,14.80367128342048,395.13808527240246,12.053576169269064,23.813090916891156,NO
3.9850229832904964,0.073943433241014,19.21683244090801,2.453173065387726,6.0,92.0,4.386158838064477,24,666.0105770557531,20.35220812221047,351.11493631291347,15.239227418951097,20.242975499988738,NO
0.7425737339890107,0.2254446613681909,2.634787218033507,1.210123969754352,9.0,59.0,3.8927560809927204,4,194.75053788132212,17.956027158873955,397.9840103176089,6.182754415279366,37.86188353673287,NO
3.386953194805831,0.4709007058259487,9.87131204020329,1.3882040336781136,-1.0,90.0,5.989765473662954,4,308.7469565276212,21.56184812874141,306.54960369431313,18.558489407813504,15.263758657032817,NO
0.8080684672434004,53.39820404392701,6.74345906057693,1.0745316360960306,6.0,32.0,8.203439566752555,8,293.80905994060123,16.748754598018262,396.9332680135165,8.369994841994178,24.222255863910362,NO
2.760117959243946,21.131945475324187,4.337902449327347,3.4237324041656736,8.0,101.0,2.0154818646972394,5,265.8118555383529,14.025678664713846,383.31849838561914,9.703739632264725,36.63014713197697,NO
0.4824919379470042,0.022099806034583662,8.896116000478253,1.9426958226687066,8.0,41.0,4.960287325171291,5,288.8057091686029,20.3648030550132,397.76143276541,6.316862485644,26.50043514323257,NO
0.12232387536052373,1.4602596400549905,15.852837352718256,0.9401580107965588,7.0,44.0,6.819844469748082,4,289.7221242180912,16.233465849517106,396.9986472292901,10.974679388488063,23.38991142909797,NO
1.0836963968299373,1.5601379984733232,9.185201744983168,2.3620203650276412,7.0,98.0,3.291924868682645,5,385.05763050621624,21.81126392476093,394.1453223861938,18.877073145102536,19.983950686762466,NO
3.8967913170062882,0.05704101187148845,19.683257787937265,1.0616260447072414,5.0,97.0,2.312191999699153,6,403.0521741911008,15.620891939068855,392.35425036153043,30.32837981158599,15.720751298394346,NO
0.9158471568790353,41.10550086678311,7.092855244621318,1.980197984460545,7.0,33.0,4.754181340124931,5,254.3489969646449,18.137091259766468,397.1844842149212,3.825701343420347,33.480907609235224,YES
7.303828094477221,1.5907846296769599,18.716463732701985,1.468501491563953,-1.0,99.0,1.8749644267148085,24,666.1819844662361,20.392793148621575,392.0883375062365,3.259736603025333,50.78197621821975,YES
1.186868030219131,22.183315776156196,6.655106185985835,0.5611922682190691,6.0,70.0,8.568677326024371,8,330.75620860014175,19.70250047988753,389.27181816022744,18.765693696715495,19.99538881718574,NO
1.394101220895962,0.7626956661344635,22.30143288152696,0.746851771258683,8.0,98.0,3.0159344121205107,6,437.63625053612463,22.491678314861314,395.82227039917393,17.346911498137327,18.437093615012216,NO
9.100721331288343,1.5049673534185388,18.58750246836766,0.9182294424082311,7.0,98.0,3.1150140777995543,25,666.1975613351175,20.411118580824077,380.0940941879257,18.208019422747803,18.96009113188008,YES
4.0035957401794455,0.43970641577102454,18.683666155896137,2.0231525746248415,10.0,85.0,2.5485652642116774,25,666.4519839959839,21.096268487791153,354.58658838064036,5.6598250618246855,22.843975165720952,YES
1.1051928401374087,0.3801958947500829,8.892875077849377,0.9843741488708354,7.0,92.0,3.016080051550907,6,384.6728464328462,21.457508372380445,392.01365876858324,16.760021065487237,19.75152150636592,NO
2.5138533762438406,0.4742902841340823,19.745056385500195,1.6131275593859722,7.0,101.0,3.2523908387541143,6,403.49247913239844,14.860907155531606,355.5929084894123,7.095669582667725,25.873597945496734,NO
0.7162969579688158,45.30957580167803,3.5002816556589904,1.0284369798075965,7.0,23.0,7.37556270826197,6,398.961247554032,15.42340981828315,378.28786981776796,5.985288394306883,37.52191450636036,NO
3.014700884020216,20.861117313814532,4.068558642827085,1.3499698316202142,10.0,67.0,3.8580251675566775,6,265.20884656759364,14.074597546534466,386.72941781075383,8.569944876354656,51.5385990709073,NO
1.5603932134776144,0.9039388880033048,7.9285149586078365,1.7816642005000616,6.0,75.0,5.942449268928457,5,288.5035184554803,19.859707613727174,392.1103234011788,11.79348139597987,18.756869093714883,NO
6.103694892375094,0.1606044008597464,18.466784939016897,0.9794602856428698,8.0,96.0,3.562991855871541,26,666.3052280381504,20.783128926614598,397.2729007518875,21.04409657373732,12.673342409306802,NO
1.251629793267551,1.8448872358057982,13.119337003837986,2.225033120362367,8.0,91.0,4.962842341084477,1,273.0480790130944,22.118713785160853,397.647250718144,6.330717331859036,24.565173891518604,NO
1.0611857988371285,0.40218668899579413,3.472344909420744,0.5788819514267017,7.0,96.0,3.05994734693124,4,194.07674607523566,19.635883520462013,398.7851571294124,6.482885791859371,33.783453926770996,NO
9.23476795749557,1.9064518510721888,19.53071661298775,0.699081430784976,8.0,71.0,3.2302118705266682,24,668.3549702226644,22.682386212042648,4.382441864629425,18.46816597226973,13.382666221960752,NO
1.183487798139556,0.31860409797971906,3.6852691944113523,1.4429311933956106,8.0,74.0,3.369620111018946,3,271.0106205826358,18.338332154503966,394.42662249524346,9.017445389163345,22.18107512634238,NO
0.13090333624007786,1.0191830499859234,13.229101682173214,1.2182179331434235,8.0,54.0,5.845389586216141,5,398.28923740278356,18.733123425465603,386.67322464121344,12.755591898632703,21.41925678766232,NO
5.734580576170798,1.030362437518396,18.207383193502437,0.803082358349,7.0,91.0,3.2182465880373705,24,667.2848427910345,20.395128492876754,256.5376468853601,16.91103166421693,17.434719360089783,NO
7.124298255167123,0.5414310273597016,18.48765737470108,1.3859017592674663,7.0,84.0,3.3594237401793814,25,666.1638367520163,21.196290862696586,398.4804657795764,14.69241593893465,20.125756357395755,NO
1.5000814130465108,54.19881298660082,7.298580150434016,1.8082893127306097,7.0,24.0,7.641195736927891,7,293.2241450428217,16.71748171173742,373.7226727946914,9.619947550460612,25.28098080141774,NO
0.9655337734260548,1.70811342804851,14.01487626040688,2.0143159631121357,7.0,86.0,5.390419055880887,6,277.03738202790004,17.662577627216958,392.84711067526393,11.636255182527059,30.051196807665818,NO
0.025183300161777618,35.86718217349677,2.3227131180695033,1.0892573477904968,7.0,50.0,7.3899995348192355,1,284.57311531534464,16.714535006572337,396.51391763728,5.842453691156631,32.926846571424406,NO
7.6842361770679,0.5665664984873834,19.22081372089566,0.9139803685093756,7.0,76.0,2.395182672209482,24,666.2936511336078,20.561077608676218,98.2063806843483,13.222964192711563,17.678993676762758,NO
2.047902178807383,1.6477803324079798,9.58547080291149,2.103982038487022,7.0,30.0,4.702721234190852,4,308.8353996794496,22.022745743427212,387.76612804840147,6.813177819012989,23.29142326495078,NO
1.6914354020225655,29.68076654323535,15.319505775473575,2.158729817539367,7.0,78.0,4.2511461850777374,4,271.08539640510884,18.62205204500733,398.7795087941177,10.808627215809873,22.59092776192749,NO
1.2763578765043377,0.2560733817395608,8.490484608604035,0.7201934946027011,6.0,86.0,5.042245930262098,4,307.14853554645015,21.12612138038773,380.51877812057296,10.598835276859774,18.44669057052333,NO
1.5519544170149595,52.863858634657156,7.052771126139172,1.149187952603525,7.0,32.0,8.286717953065821,6,293.23206653246444,16.763544760644482,398.29466316028703,7.84952873871213,24.093056353494045,NO
1.212538736937726,20.444921775626028,5.28633714114717,1.1959713263373457,6.0,64.0,3.1632956506742005,5,264.4023625374521,13.406675531453605,393.3270581801284,12.133458889000265,23.181783874868927,UNKNOWN
0.3391555442855395,1.52459034025742,6.046995797034426,0.9964267529383891,8.0,32.0,4.853310206843841,6,280.11674707083404,19.832024071107963,394.19168504400596,10.489864153086948,26.141740252269425,NO
1.3718761011061422,34.208908842810054,6.916463226911868,1.378748463069732,8.0,20.0,6.00174579006752,9,329.1665611847777,16.54533389299241,390.9350973251713,5.717071672340435,33.64999850599125,NO
4.077528640276742,0.49346344670919806,21.095639910855336,2.360614147367618,6.0,98.0,3.6109778457422195,5,403.1042596154844,16.014392189134423,398.26612614869174,29.556138695659264,13.055409747601338,NO
9.830412149118134,1.3495331902760337,18.995748341028182,1.7374066560878008,7.0,96.0,3.335959177774714,25,667.1478043351907,21.851487206256035,62.39307306104442,24.508776462678796,9.745113490373681,NO
5.287256324313498,0.7508848336035728,18.95595257624265,2.9989197512665706,6.0,96.0,3.689814114773035,25,667.2534729879761,21.191047482595454,332.5084717485305,22.758049088626084,19.931474953988918,NO
0.4885677917274426,0.5057600819001428,4.138727005264142,1.1193014362699993,7.0,84.0,3.0626256504252622,6,296.8941666707751,17.923282070262,397.063310935282,9.886554895223933,24.640007691984387,NO
0.6678109867310978,46.10638225678022,3.5944926780750395,0.4877588760776093,9.0,43.0,4.519302092723687,5,398.23460893740173,15.642205434029881,395.5809751987001,7.384030575514629,33.02686660600185,NO
10.438406510122332,1.5178914955658678,18.562373652897215,1.0745344149270422,7.0,83.0,3.3748045536010065,24,666.856612995674,20.627405183090996,4.419581582350861,19.071389778274824,15.559226273761315,NO
7.668472775076703,0.05492356815041988,18.45276018630226,0.8386391031826956,6.0,98.0,3.541750092359302,25,666.3528820976252,21.742998280062167,318.21202189147624,19.14032996078488,15.324190323514523,NO
8.183761187093785,0.7208224356425006,19.35132417564153,0.8660447340670285,7.0,102.0,2.1960533173445653,24,666.4186420871605,22.597135681612357,398.2352896828384,25.301785872494097,12.947548936997082,NO
1.309609545827596,1.9078565950048367,6.659963267517457,1.2771829810036257,7.0,-2.0,4.3527894774773035,9,308.1040250372465,19.328882378023057,378.132288550317,11.326816225621338,25.242325201919677,NO
1.1101775114042067,1.001051493594018,8.058601774291462,0.6120757990825538,9.0,73.0,4.267620603814515,9,307.14138668054466,18.452754422329097,386.3946706205175,2.8713806418054064,44.205223666189454,NO
1.4482300972957893,1.643039844763491,10.331932587626737,0.6414995536193348,7.0,100.0,4.569301248355601,4,307.24890123906164,21.48592696564718,377.59866376939857,13.10222397000701,16.285920715457227,NO
3.1515698913802446,0.11735918141418832,8.210531800920538,1.0908770383159174,7.0,83.0,4.6905161854269855,5,307.67668166863103,22.503984564472624,233.22198275062055,27.87193731729132,13.377471845484086,NO
0.13398986343132022,35.706073872186195,6.1896195642482335,1.4092875787030479,7.0,24.0,6.864023027531272,1,304.4007560848425,17.181201615187813,363.97161100439206,9.01052697940671,21.5588138407567,NO
0.39435601801817655,0.7189890082630125,4.897798597083434,0.9317331857688871,6.0,90.0,2.6264571825975787,6,296.3235649482707,17.050964270302373,397.6701609803879,15.629155000734507,23.624998922282526,NO
10.37587281364701,0.8297348782516996,19.324140574241593,1.1858699019128502,7.0,96.0,2.5475911055705924,24,667.0926822407338,20.471218300500635,61.64928270738878,25.191884082866448,10.396275508055881,NO
10.679686649749423,0.37711775863743596,19.9187300901486,1.7368067969001952,7.0,98.0,2.7287930826006295,25,666.0193742334199,21.062284685029685,388.8871516421059,17.007387970788642,13.502605189404386,NO
1.487008104726024,1.593499154472864,5.461517441727746,2.9532742495510673,7.0,35.0,3.2528313928572103,5,297.43194192774587,16.96784396602782,391.05914586804545,7.499409807617931,30.76921194044099,NO
0.6920912681100814,28.871992258096885,16.698632954348653,0.594738216833204,8.0,78.0,3.6619492780290885,5,271.0418605097289,19.02084744465286,397.3631404494337,12.206299082142301,21.369039176701076,NO
0.33371088797789683,1.6714357843633862,5.693268505061875,1.2855749042995464,7.0,39.0,5.018349298141685,6,224.93639291533006,22.26669011185287,396.8315195953857,8.586788554765048,21.56719641129947,NO
7.688981495555985,0.37698395588744155,18.912905182554503,3.0639632965380446,6.0,99.0,1.4634174762892902,24,667.5810129340632,20.32591719775775,316.2963141917768,26.68782023704295,18.752166555911792,NO
1.3018938443048462,0.08417781306037289,22.339654204786545,1.9141440628487656,6.0,98.0,2.439776054449071,4,437.5405061620445,22.690908845247474,396.2694535467287,17.648849172843114,18.286683905202203,NO
0.9465578378434917,0.2920955887936713,11.338172113359311,0.986092287893402,7.0,11.0,4.778567148399972,5,277.82869349362113,18.995522833246646,350.1517449651587,30.910132733106305,24.37802435996768,NO
1.1700410226122664,1.23040699689033,10.004955416466736,0.8513627157323846,6.0,30.0,5.385882720379464,5,307.88295539597635,21.09975374787151,387.96528297870924,7.0770677307147425,23.56413542004874,NO
0.16319610293207787,19.43572142235663,1.9519764971515765,1.827764357805823,8.0,60.0,9.46841721792224,3,216.63167844650147,19.505638356560212,394.42609912579695,9.337356748343257,34.597196607596715,NO
1.4111622566742943,20.036273124262497,3.9880372908117994,2.2652211031276845,7.0,92.0,2.956614531662038,6,264.47700250901585,14.732011396509687,388.03096069808646,9.345105566761937,37.2457225872533,NO
1.600059080473832,0.722756331915281,7.067024209099048,0.7254918683753742,8.0,41.0,6.751932873494629,3,234.83455708223934,18.06109289482641,390.0389917804529,11.580357014720821,22.54418863976597,NO
0.8037716996215791,1.4542149038404717,26.330594038220365,0.5857885005949043,6.0,98.0,3.0899253553660206,3,189.0731621071389,19.89516301797311,360.7103287693773,27.820249458047652,15.896873264215117,NO
3.2473316382041917,1.1432532981835597,20.812699802437507,1.3132978850144776,-1.0,93.0,4.780253305663416,5,403.2707676317088,15.113236433557619,240.85887470589324,9.861567079527452,26.628024992099114,NO
1.494076871237478,28.942882629849127,15.148499659985228,0.9625740557262049,6.0,78.0,4.294249522601888,4,270.2054285014129,19.550192646351764,398.49109008265253,12.492463871186253,21.1471004888875,NO
10.577777277767323,1.973062820930644,18.355658537092875,2.074181128061196,6.0,96.0,2.1739320977943635,25,666.6761106534525,20.800302935972024,62.25689351362263,24.31062524866887,9.667073259903576,NO
0.6496707861793238,0.3032364041024764,6.457457168028486,1.2573525662824276,9.0,71.0,4.474351606141058,8,307.897217843219,18.122511520696595,379.89921340168644,4.503051790594533,48.90078722085285,NO
4.766494614403031,0.05865645368648969,18.492596183134165,1.2344804109930592,7.0,88.0,5.106914696103241,26,666.9286686209506,21.62621442693612,51.960165547361555,18.142962154915732,14.719585858298037,NO
1.5718766623410116,2.760858782342145,2.7078585090755944,1.061193674083698,8.0,84.0,3.9184910091516594,4,193.24822780443554,19.425567465546404,396.31655441799217,7.603150371502215,40.20694035338267,NO
0.5810830530067015,1.6242454145536889,7.565902187941596,0.9344415632545235,7.0,16.0,6.365512464854904,5,287.9245616854122,21.346430454579224,393.8368747155432,5.144625857741572,24.623729639446626,NO
0.985504603792084,0.7989287202214207,11.628824277900698,1.4814928316204337,8.0,93.0,4.699536810658299,6,278.5260561785944,18.881226036753937,394.0812973171229,18.94796522524081,22.191501293879828,YES
1.015404624619841,45.722282039003815,4.684317835504407,0.6495532084790303,7.0,30.0,5.98970793880496,6,399.02538926007804,16.349323493755854,383.0036527747303,5.036769860801884,31.556986334793415,NO
1.2250461062177205,85.6132395575557,4.832440063357154,0.9538456277008638,8.0,28.0,10.49713985833299,6,351.40541819188604,19.579848356810952,392.50153681215875,8.37985830859709,24.13004348443952,NO
1.3697543677529722,1.5815018135408792,8.251963140173464,0.9090340192430693,7.0,88.0,4.8813692148792995,5,307.1293954912575,23.03801446192386,380.9149774054466,13.008128372096023,21.69897518471141,NO
0.6726109309885783,0.37408087349451963,14.494905752380761,2.148804794783671,6.0,56.0,3.1200586834104116,7,277.99620381126675,16.64326217504767,393.7760978198164,14.228288686607806,23.35183079182837,YES
1.0439425460054768,1.2565174129474936,26.187877867771462,0.7036370677922668,6.0,71.0,3.356776125624051,2,189.00353625749884,21.43772807533233,389.7240721811144,15.021698989405335,22.362559234053332,NO
0.5671435831500993,1.056705896884723,8.352177499861131,0.6119687630441211,10.0,84.0,3.212421468567944,9,308.103572844128,18.793543432904524,382.09857239804256,4.877267124205412,50.07569292466181,NO
2.2870967375417206,0.17134083782359777,11.065096771802008,0.6208094317766388,-1.0,73.0,4.658474695434907,5,277.82099571009695,19.487116460210995,389.4824485348183,19.34490852418704,23.54976552530507,UNKNOWN
0.4636251050122736,1.866404697845419,7.453263991947201,1.398387034537763,8.0,29.0,6.102545703817102,6,287.5074383565179,20.265117240819066,397.0744978203275,6.881729521321486,23.073338309270877,NO
0.22386906338696044,1.620383479761879,7.216712762263584,0.984573076697552,7.0,69.0,3.6563013707917893,5,279.8852543698978,19.86489682289983,397.7162368411098,10.533922364531522,20.020914339581214,NO
4.92528114067844,0.35249096485750286,19.479282486746865,0.8473041630021799,6.0,101.0,2.201095140072626,24,666.0491744367425,20.351164158785263,375.79328637442086,5.098564808346424,52.262617048857216,NO
0.7086949987054991,40.7452953535047,7.255865720289784,2.0688609656474863,9.0,49.0,5.125398110989972,6,254.390868163063,18.63890834900621,390.69896312628936,7.827010754197874,33.65417901476638,YES
1.260051183416433,1.780811501956018,5.5662515404734485,0.8074483058779163,8.0,74.0,3.555926237797544,6,296.42715355650597,17.42422612264362,396.0276637458435,6.806856275736719,25.471416773313525,NO
0.8441147732897729,0.6837796062868461,11.153682430913111,0.8267189960433191,7.0,8.0,5.352136370119615,5,305.2851678924969,19.56521688245572,391.0733886078944,6.301871013156015,23.316207355646696,NO
1.337702052435778,0.3691265216207847,19.978155362475633,1.094659935426956,6.0,93.0,2.6024967019190357,5,403.28326701030164,15.388660613248328,339.3078801832903,6.016463098998065,27.163140976030864,YES
1.498726102035665,1.953641489658799,11.750090769529663,0.8842210411202249,6.0,93.0,4.370907951424731,5,277.9781943662404,19.98971074148113,393.63012832398476,18.3310477932452,24.35692090502434,YES
1.0488066170916694,0.4685418647034119,8.225857554831833,1.0846143294679589,7.0,64.0,5.22386375418067,5,308.77281977491396,21.321982468766983,398.12051578200607,8.712064966518268,22.163779888045102,NO
1.6245494942909016,0.18051861166112834,6.928019097333515,1.599095329056635,7.0,90.0,3.2892174012596866,8,307.03768402111115,17.945714166955483,393.025731947944,9.822813355640562,27.186108948723827,YES
1.2712599825125086,30.81214773778278,5.294205036874259,0.9938232581127617,7.0,44.0,7.074895907660631,6,300.6580194810904,16.822617583394383,384.70762076652346,7.6018165399236945,24.07447990074727,NO
4.074571886270316,0.4022231221128056,19.78318109210894,2.072969133647131,6.0,101.0,1.5762303509574769,6,404.60021771595194,15.238990336694837,170.01322104653224,18.78717712510005,16.9735213777119,NO
2.8437743478492106,1.3840685663772574,10.31802272647817,0.7179438791984021,8.0,83.0,4.8971068944638745,5,305.01952423550756,19.41815503791203,399.0482005759616,6.673578630914405,25.00494662306963,NO
1.5408084265313453,1.4950344060736023,6.513969151122003,1.021802195564013,7.0,61.0,5.960074566206079,5,225.77910969845905,21.947793517995073,396.0829891244889,11.423236057021878,20.108492371158285,NO
3.3603496664692045,1.1021660910647355,8.887930091454882,1.390559639139651,7.0,93.0,5.707787025107746,5,307.32765668709027,22.60116649377173,398.0272076348868,20.256722529245806,16.121994238623962,NO
1.0168590498162913,0.7317074710276485,10.061557219586721,0.8071193447854095,8.0,87.0,4.616025618849703,5,304.41047091732446,18.65132566689312,396.93357670882506,10.930382985110926,24.922588431539374,NO
10.23849056571807,0.10572770513582937,19.857507006524443,1.2758540427959928,8.0,100.0,2.7331860301711552,26,666.5854354398008,21.05876612714908,397.14333602894726,21.81528047964087,14.419899936946239,NO
